question,expected_fields
Can you help me with this question? I'm wondering if Proctor & Gamble's operating income is higher or lower than its price-earnings ratio.,"['f', 'aa']"
"Oh man, I have no clue. Do you know how much money McDonald's makes?.",['y']
"Let's take a look at Boeing. You want to know if their Enterprise Value is greater than their total liabilities, is that right?.","['r', 'ag']"
"Uhh... I don't know, but is the index for the Real Estate sector going up or down?.",['ak']
"What's the relationship between Comcast's operating income and total assets, you know mate?","['af', 'aa']"
What the hell does the ISM non-manufacturing survey index have to do with the federal funds rate? .,"['ay', 'aac']"
"I'm not sure, but let's see... Ah, I see you are interested in Netflix's stock performance over the past year.",['c']
"Oh gosh yeah, I am not sure. Can you tell me what T-Mobile's net sales were?.",['y']
What is the relationship between the unemployment rate and the performance of the real estate sector?.,"['ak', 'aab']"
Is Chevron's earnings per share for the past 12 months higher or lower than their price-earnings ratio?,"['f', 't']"
Can you provide me with the total current liabilities of Boeing on the ex-dividend date?.,"['b', 'o']"
Oh God I am not sure. Err... what's the relationship between the ISM non-manufacturing survey index and news sentiment?.,"['aac', 'aaj']"
"Can you give some examples of how the pharmaceutical industry has been affected by government regulations, based on recent posts on social media?.",['aai']
what are the total liabilities for UnitedHealth?,['ag']
"Which sector did better yesterday, Communication Services or Information Technology?","['at', 'al']"
"Can you believe it, like, nobody knows, but Bank of America's stock price was like, super low today. .",['d']
"Can you tell me how the yield of the 10-year US Treasury Government Bond compares to the performance of the S&P General Industry Classification Consumer Discretionary Sector Index, pal?.","['aah', 'am']"
"Could you tell me buddy, what is the market value of Nvidia and how much money do they make in sales or revenue?.","['h', 'y']"
"Yo, what's the deal with the 10 year US treasury bond yield?",['aah']
"Oh please, everybody knows that the energy sector was pretty bad last year.",['aj']
So we want to know more about Coca-Cola's Cost Of Goods Sold (COGS).,['m']
"Philip Morris is a company, you know, and I'm curious, how long does it usually take for them to sell all their products?",['v']
What is the current trend of the stock market benchmark index? Is it going up or down?.,['au']
"So, Visa belongs to the {INDUSTRY","['o', 'u']"
Can you tell me what is the P/E ratio divided by the EPS for Coca Cola?.,"['f', 't']"
"Hey pal, what's the buzz on Twitter about Apple?.",['aai']
"Come on, is it not common knowledge that Oracle's total liabilities are?",['ag']
Can you tell me which companies are in the S&P General Industry Classification Information Technology Sector Index?.,['al']
Which company was making headlines last week?,['aaj']
"Could you tell me the ratio of Costco's price to non-operating interest income? I'm just curious, mate!.","['z', 'g']"
Do you even know the difference between the Materials sector and the Communications Services sector in the S&P index? How do their performances even compare?.,"['ap', 'at']"
Could you tell me the current value of the leading economic indicators index for United States?.,['aag']
"Do you know what T-Mobile's net sales were, buddy?.",['y']
Oh God I don't know. What is the Industrial Production Index at the moment?.,['aaf']
"Could you tell me about Verizon's financials? Specifically, what is their earnings per share for the past year and when was their most recent ex-dividend date?.","['b', 't']"
"Oh my God, I don't even know. How do the 10 year treasury bond thing and consumer confidence thing, like, stack up against each other?","['aah', 'aad']"
"You want to know about the Conference Board Leading Economic Indicators Index? Sure, it measures the current state and future direction of the economy, and it is calculated by combining 10 economic indicators, including stock prices and unemployment rates, to create an overall index, is that what you were looking for?.","['aag', 'aae']"
"Alright, does Verizon have more total assets than Home Depot?",['af']
Does Exxon Mobil have any expenses related to research and development?.,['ac']
"I mean, seriously, like, tell me how the total return index for Johnson & Johnson shows the increase in value of its shares during some specific time frame?.",['c']
Can you tell me how Home Depot's inventory management stacks up against its competitors?.,['v']
"Oh gosh I have no idea. I mean, what are Johnson & Johnson's liabilities as of the most recent ex-dividend date?","['o', 'b']"
What is the proportion of Intel's total revenue that is attributed to the cost of goods sold?.,"['m', 'y']"
Is the CPI in the US even different at all now?.,['aw']
Could you tell me about Visa's ratio of SG&A to COGS?.,"['m', 'ad']"
What is the CPI? What does it calculate and include? .,['aw']
"Hey friend, can you tell me what's the deal with the price of gold currently?",['aai']
I don't know. Can you tell me what Chevron's EPS is for the past 12 months and how much total current assets they have?,"['t', 'n']"
"Come on, everybody knows that Amazon has a certain number of common shares outstanding. How many do they have?.",['k']
Could you tell me more about the ISM Purchasing Managers Index (MFG Survey) and how it is calculated? I am interested in learning more about it.,['az']
"Do you have any idea about Visa's financial stability? I mean, like, considering their current assets and the number of people they have working for them?.","['p', 'n']"
Could you tell me the lowest intraday low of a company and its market cap?.,"['d', 'h']"
"Let's take a look at last week's performance. Which sector had a stronger showing, Real Estate or Utilities?.","['ak', 'ar']"
"Last week, did the utilities sector outperform the real estate sector?.","['ak', 'ar']"
Oh gosh I am not sure. Err... how does the unemployment rate impact the real estate sector's performance?.,"['ak', 'aab']"
"Could you help me find the book value per share for Apple? I am interested to know the value at the end of the last calendar quarter, would you be able to assist?.",['j']
Have you heard any juicy rumors or speculations that could potentially affect stock prices?,['aai']
"Hey buddy, can you hook me up with some news articles about the newest releases from Netflix, like the latest shows and movies that they just dropped? Thanks pal!.",['aaj']
Can you give me an update on Apple?,['aaj']
Could you tell me about the relationship between the federal funds rate and the S&P 500 information technology sector index?.,"['ay', 'al']"
Do you want to know if the ISM Nonmanufacturers Survey Index is being led by the Industrials Sector Index?.,"['as', 'aac']"
Could you provide me with Chevron's trailing 12-month EPS and total current assets?,"['t', 'n']"
Can you tell me the total liabilities of Home Depot?,['ag']
"Could you tell me the ticker symbol for the company, please?",['ae']
Can you tell me the difference between the lowest share price of Exxon Mobil today and the cost of producing their goods?.,"['d', 'm']"
