question,expected_fields
Can you help me understand the relationship between Visa's price-earnings ratio and its total assets? Is the price-earnings ratio higher or lower than the total assets?,"['stock_data.ratio_pe', 'stock_data.assets_total']"
Could you tell me the highest stock price JPMorgan Chase has reached today and their EPS for the past 12 months?.,"['stock_data.price_intraday_high', 'stock_data.eps_trailing_12_month']"
"So, Visa belongs to the {INDUSTRY","['stock_data.liabilities_short_term', 'stock_data.general_industry_classification']"
Can you tell me the absolute rock bottom price that Tesla's stock hit today and also what is the total net interest income generated by Tesla?.,"['stock_data.price_intraday_low', 'stock_data.interest_income']"
"Hey mate, I've been hearing a lot about the cost of living in the United States, do you think it has increased recently?",['economic_indicators.cpi']
"Last year, did the Financials sector or the Health Care sector have a better performance in terms of index?.","['market_data.Financials', 'market_data.Health_Care']"
"Is the company part of the S&P Financials Sector Index or the S&P Energy Sector Index, you know?.","['market_data.Financials', 'market_data.Energy']"
Could you provide me with the current liabilities of IBM?,['stock_data.liabilities_short_term']
"Oh gosh I don't know. Mmhm... I mean, I'm not really sure how Pfizer's research and development expenses affect its stock price. That's a tough one.","['stock_data.research_and_development', 'stock_data.price_close']"
"I mean, let's be real, there's always something going on that could impact the financial industry. So, are there any changes or policies that could potentially shake things up?",['external_data_source']
I am curious about Berkshire Hathaway's market capitalization compared to other companies in the same industry. Do you have any information on that?.,['stock_data.market_capitalization']
Could you tell me the dividend yield of Visa and how it compares to their market capitalization?.,"['stock_data.market_capitalization', 'stock_data.dividend_yield']"
Have you heard any recent news about that company T-Mobile?.,['news_data_source']
"Ugh, you should already know this but Microsoft's dividend yield is obviously higher than its total liabilities, duh.","['stock_data.dividend_yield', 'stock_data.liabilities_total']"
What are some juicy rumors or insider information about potential mergers and acquisitions in the near future?,['external_data_source']
"In the S&P 500, which sector did damn better yesterday, information technology or industrials? .","['market_data.IT', 'market_data.Industrials']"
"On the day Chevron reached its highest intraday price, do you know how many employees they had at the time?.","['stock_data.employees', 'stock_data.price_intraday_high']"
Can you tell me about the recent updates about Amazon?,['news_data_source']
"Yo, who is Nvidia's competition in the company world, you know their names mate?.",['stock_data.company_name']
"Yo, which index had a bigger value, the S&P General Industry Classification Health Care Sector Index or the S&P General Industry Classification Financials Sector Index, you know homie?.","['market_data.Health_Care', 'market_data.Financials']"
"Let me think... Oh, you're wondering about the correlation between the Real Estate sector index performance and the overall Gross Domestic Product of the United States, right? Sure, let's take a look at that.","['economic_indicators.gdp', 'market_data.Real_Estate']"
Can you tell me the name of IBM's company?.,['stock_data.company_name']
"Can we just talk about how ridiculous it is to ask about the sentiment towards Apple on social media? Like seriously, who cares?.",['external_data_source']
"Do you know what is the operating income of Bank of America, mate?.",['stock_data.operating_income']
"I am curious mate, what was the highest price that T-Mobile US reached during the trading day?",['stock_data.price_intraday_high']
Do you have any information about potential market rumors or speculation that could potentially affect stock prices?.,['external_data_source']
Could you tell me how Merck's earnings per share have been doing in the last year?,['stock_data.eps_trailing_12_month']
Do you know the total value of Oracle's current assets?.,['stock_data.assets_short_term']
Could you provide me with some recent news articles concerning the oil industry?.,['news_data_source']
Can you provide information on the GDP price index in the United States over the last five years?,['economic_indicators.personal_consumption_expenditure']
"Ugh, I have no idea. Like, how does the yield of the 10-year US Treasury Government Bond compare to the performance of the S&P General Industry Classification Consumer Discretionary Sector Index?","['economic_indicators.10Y_ust_yield', 'market_data.Consumer_Disc']"
I am curious about Costco's financials. Do you happen to know if their EBITDA is greater or less than their long-term debt?.,"['stock_data.ebitda', 'stock_data.long_term_debt']"
"Last week, which sector did better? Was it Real Estate or Utilities?.","['market_data.Real_Estate', 'market_data.Utilities']"
Can you tell me the R&D spend of Costco on the day its stock price was at its peak?,"['stock_data.price_intraday_high', 'stock_data.research_and_development']"
 Can you tell me the dividend yield for Home Depot?.,['stock_data.dividend_yield']
"Let's see, you want to know about Philip Morris's P/E ratio compared to its total return index? Alright, let me see what I can find for you.","['stock_data.ratio_pe', 'stock_data.total_return']"
"I'm curious, what sector does IBM operate in and what is their EBITDA?.","['stock_data.ebitda', 'stock_data.general_industry_classification']"
Can you give me some information about the current trend in industrial production in the United States?.,['economic_indicators.industrial_production']
"Hey mate, did the ISM manufacturing index and the S&P 500 move in the same direction today?","['economic_indicators.ism_mfg', 'market_data.S&P500']"
"I don't know, I mean like, what does Nike even spend their research and development expenses on, like what the hell is it for?.",['stock_data.research_and_development']
"Okay so, which sector had the biggest increase in their ISM index from January to February? Was it manufacturing or non-manufacturing?","['economic_indicators.ism_non_mfg', 'economic_indicators.ism_mfg']"
How much money did Costco spend on research and development on the day that their stock price reached its maximum point?.,"['stock_data.price_intraday_high', 'stock_data.research_and_development']"
"I am not sure, but let me try... Can you tell me more about the price index for personal consumption expenditure in the United States? How has it evolved over the years?",['economic_indicators.personal_consumption_expenditure']
"What is the amount of money Exxon Mobil makes in revenue, you know?.",['stock_data.sales_or_revenues']
"Oh God, why are we even talking about T-Mobile? Everybody knows there was some recent news about them.",['news_data_source']
