question,expected_fields
Can you tell me the net sales or revenues per common share outstanding for Philip Morris?.,"['stock_data.sales_or_revenues', 'stock_data.common_shares_outstanding']"
What are people are saying about Apple on Twitter?,['external_data_source']
Is there even a damn correlation between the leading economic index and inflation?.,"['economic_indicators.cpi', 'economic_indicators.conf_board_leading_indicators']"
What was the deal with the telecommunications sector? What kinda money was it bringin' in?,['market_data.Communications_services']
Any juicy gossip or chatter online about a company's financial performance or what they might have in store for the future?,['external_data_source']
Can you tell me what the total liabilities are for Walt Disney?.,['stock_data.liabilities_total']
What is the deal with Home Depot's dividend yield and P/E ratio? Which one is better?.,"['stock_data.ratio_pe', 'stock_data.dividend_yield']"
Could you tell me what the correlation is between the leading economic index and inflation?.,"['economic_indicators.cpi', 'economic_indicators.conf_board_leading_indicators']"
Do you have any recent articles on how Brexit is affecting the UK economy?.,['news_data_source']
Can you tell me about JPMorgan Chase's inventory turnover in comparison to its net sales or revenues?.,"['stock_data.sales_or_revenues', 'stock_data.inventories_days_held']"
Could you tell me about Exxon Mobil's total operating expenses?,['stock_data.operating_expense']
Could you tell me about the GDP price index and the Consumer Price Index (CPI) in the United States?,"['economic_indicators.personal_consumption_expenditure', 'economic_indicators.cpi']"
Could you tell me about Tesla's EBITDA?,['stock_data.ebitda']
What is the current value of the S&P 500 Composite?,['market_data.S&P500']
What was the latest news about inflation again?.,['news_data_source']
Is Chevron spending a lot on R&D compared to its current stock price?,"['stock_data.price_close', 'stock_data.research_and_development']"
Could you tell me about the total liabilities of Comcast?.,"['stock_data.liabilities_total', 'stock_data.company_name']"
Any news recently reported about JPMorgan Chase?,['news_data_source']
How much higher is the S&P General Industry Classification Communications Services Sector Index compared to the federal funds rate?.,"['market_data.Communications_services', 'economic_indicators.fed_funds_rate']"
Can you give me some information about a particular company? Maybe some articles? .,['news_data_source']
Can you tell me about the recent news regarding PepsiCo? What was the overall sentiment surrounding the company in the past week?,['news_data_source']
What's the current state of the economy with the USA 10-year Government Benchmark bond yield and the total index of industrial production as indicators?,"['economic_indicators.10Y_ust_yield', 'economic_indicators.industrial_production']"
How does the performance of the Consumer Discretionary sector in the US relate to the overall GDP?.,"['market_data.Consumer_Disc', 'economic_indicators.gdp']"
How much money does Boeing make?.,['stock_data.sales_or_revenues']
Can you tell me the expected earnings per share for Walt Disney over the next 12 months?,['stock_data.eps_forward_12_month']
"Does Mcdonalds have expenses that aren't related to their operations, and do they also make money from interest?.","['stock_data.interest_income_not_banks', 'stock_data.operating_expense']"
Does Tesla's inventory days held even impact their enterprise value?.,"['stock_data.inventories_days_held', 'stock_data.enterprise_value']"
Can you tell me the recent news about Johnson & Johnson?,['news_data_source']
Could you please tell me the total liabilities of Oracle?.,['stock_data.liabilities_total']
What's the latest news on industrial production?.,"['economic_indicators.industrial_production', 'news_data_source']"
How does unemployment rate impact inflation?.,"['economic_indicators.unemployment_rate', 'economic_indicators.cpi']"
"In regards to inventory management, how does Microsoft's efficiency compare to its overall assets?.","['stock_data.assets_total', 'stock_data.inventories_days_held']"
"Which sector has not performed well, Industrials or Information Technology?.","['market_data.Industrials', 'market_data.IT']"
Have you heard any recent updates about Amazon?,['news_data_source']
Could you tell me how much money Bank of America has spent on their operations?.,['stock_data.operating_expense']
What's the current liabilities of Home Depot on the most recent ex-dividend date?,"['stock_data.date_ex_dividend', 'stock_data.liabilities_short_term']"
Could you tell me what the peak stock price was for IBM today?.,['stock_data.price_intraday_high']
Could you tell me what the current value of Bitcoin is?.,['external_data_source']
I am curious about Microsoft and its inventory management. How does it compare to the total assets?,"['stock_data.assets_total', 'stock_data.inventories_days_held']"
"According to the Bureau of Labor Statistics, what is the current unemployment rate in the United States?.",['economic_indicators.unemployment_rate']
Can you tell me the 12-month forward EPS and non-operating interest income for AMD?,"['stock_data.interest_income_not_banks', 'stock_data.eps_forward_12_month']"
What the hell is the current liabilities for IBM?.,['stock_data.liabilities_short_term']
What's the scoop on Nvidia's recent earnings call according to the news?,['news_data_source']
How is the Consumer Discretionary Sector Index doing? Is it doing good or bad?,['market_data.Consumer_Disc']
Do the S&P Real Estate Sector Index and the Conference Board Leading Economic Indicators Index have any connection?,"['market_data.Real_Estate', 'economic_indicators.conf_board_leading_indicators']"
Can you tell me about Bank of America's industry?.,['stock_data.general_industry_classification']
"Which index had a better performance yesterday, the Real Estate Sector or the Industrials Sector?.","['market_data.Real_Estate', 'market_data.Industrials']"
Can you tell me how much AMD spent on research and development last year?.,['stock_data.research_and_development']
"How much does Coca-Cola spend on their expenses for selling, general and administrative purposes?.",['stock_data.operating_expense_sg&a']
"Does Mastercard have like, a lot of debts and stuff?.",['stock_data.liabilities_total']
What's AMD's intraday low compared to its earnings per share over the past year?.,"['stock_data.eps_trailing_12_month', 'stock_data.price_intraday_low']"
Could you tell me what the projected EPS for the next 12 months is for McDonald's?.,['stock_data.eps_forward_12_month']
Is there any talk about a company's upcoming product release?.,['external_data_source']
Can you tell me the difference between General Electric's operating income and EPS in the last 12 months?.,"['stock_data.operating_income', 'stock_data.eps_trailing_12_month']"
